"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related","attackdecade","date","DOM_I"
"130",198008200008,1980,"August",20,"",0,"",217,"United States",1,"North America","Utah","Salt Lake City",40.759505,-111.888229,1,0,"Intersection of Fifth East and Ninth South","8/20/1980:  Joseph Paul Franklin shot and killed two African Americans, Theodore Tracey Fields and David Loren Martin, who were jogging with two White women at Liberty Park in Salt Lake City, Utah in the United States.  One of the White women was also injured by bullet fragments.",1,1,1,0,NA,"",0,1,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Interracial mixed group in Salt Lake City, Utah","Group of Black men and White women",217,"United States",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","White extremists","","","","","","Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,NA,NA,1,1,1,0,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",4,"Rifle/Shotgun (non-automatic)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","sniper rifle with .30 caliber bullets",2,2,0,1,1,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"This incident took place at 10:15 PM.  Joseph Paul Franklin was convicted of first-degree murder and sentenced to life in prison in 1981.  Franklin shot the joggers from around a distance of 40 yards.","""Avowed Racist Convicted in Slaying of Two Blacks,"" Baltimore Sun, March 5, 1981.","""Racist Franklin Gets Life in Murders of 2 Black Utah Joggers,"" Baltimore Sun, September 24, 1981.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.","Hewitt Project",-9,-9,0,-9,"","1980","August, 20, 1980","Right-Wing"
"131",198009120026,1980,"September",12,"",0,"",217,"United States",1,"North America","New York","New York City",40.712784,-74.005941,1,0,"","",1,1,1,0,NA,"",0,1,0,1,"Assassination",NA,"",NA,"",7,"Government (Diplomatic)",47,"International Organization (peacekeeper, aid agency, compound)","Cuban UN Mission","Aide Felix Garcia Rodriguez",51,"Cuba",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Omega-7","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",3,"Handgun",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Pistol",1,NA,NA,0,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,1,1,"","1980","September, 12, 1980","Single Issue"
"132",198010140015,1980,"October",14,"",0,"",217,"United States",1,"North America","Colorado","Fort Collins",40.581505,-105.076264,1,0,"","10/14/1980: Eugene A. Tafoya entered the home of Faisal A. Zagallai in Fort Collins, Colorado in the United States, and shot him twice in the head.  Zagallai, a doctoral student at Colorado State University, survived the attack but lost vision in one eye.  It is believed that Tafoya was hired by rogue CIA agent Edwin P. Wilson to carry out the shooting on behalf of the Libyan government.  Zagallai was a harsh critic of Libyan ruler Muammar Qaddafi and was a leader of anti-Qaddafi dissidents in the United States at the time.",1,1,1,1,2,"Other Crime Type",0,1,0,1,"Assassination",NA,"",NA,"",14,"Private Citizens & Property",84,"Political Party Member/Rally","Leader of anti-Qaddafi dissidents in the United States","Faisal A. Zagallai",113,"Libya",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Gaddafi loyalists","","","","","","To silence dissidents of the Muammar Qaddafi regime",0,NA,NA,1,1,1,0,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",3,"Handgun",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",".22 caliber pistol",1,1,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"The shooting took place around 7:30 PM.  Zagallai stated that he received a threat on his life five months earlier.  It is believed that Qaddafi attempted to assassinate Libyan dissidents located throughout the world (198002150007, 198004110010, and 198004190008).","""Libyan Student, A Foe of Qaddafi, Badly Hurt in Colorado Shooting,"" New York Times, October 16, 1980.","""Ex-Green Beret Gets 2-Year Term,"" New York Times, January 6, 1982.","""Misdemeanor For A Shooting,"" Time Magazine, December 14, 1981.","Hewitt Project",1,0,1,1,"","1980","October, 14, 1980","Ethno-nationalist"
"133",198011010005,1980,"November",1,"",0,"",217,"United States",1,"North America","Ohio","Youngstown",41.0981,-80.650789,1,0,"outside on pavement, three blocks from residence","11/01/1980:  Black girl, Veronica Vaughan, was shot and killed by three white youths in a pickup truck, driving behind her, as she was walking home from a party with a friend. Vaughan was shot just three blocks from her parents home, where she lived in Youngstown, Ohio in the United States.  The perpetrators, all three of whom were arrested and charged for Vaughan's murder, stated that they wanted to attack Black people out of revenge for being jumped by a group of Blacks previously.  However, they shot Blacks at random, not specifically the people who attacked them.  This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.",1,1,1,0,NA,"",0,1,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","","Veronica Vaughan, a black girl",217,"United States",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","White extremists","","","","","","The perpetrators stated that they wanted to attack Black people out of revenge for being jumped by a group of Blacks previously.  However, they shot Blacks at random, not specifically the people who attacked them.  This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.",0,NA,NA,0,3,3,-9,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",5,"Unknown Gun Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",1,1,0,0,0,0,0,NA,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.","Nathaniel Sheppard, ""Perception Growing Among Blacks That Violent Incidents Are Linked,"" New York Times, November 30, 1980.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.","","Hewitt Project",-9,-9,0,-9,"","1980","November, 1, 1980","Right-Wing"
"134",198103260009,1981,"March",26,"",0,"",217,"United States",1,"North America","Alabama","Mobile",30.686395,-88.053239,1,0,"","",1,1,1,0,NA,"",0,1,0,6,"Hostage Taking (Kidnapping)",NA,"",NA,"",14,"Private Citizens & Property",68,"Named Civilian","","Michael Donald",217,"United States",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Ku Klux Klan","","","","","","",0,NA,NA,0,2,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,9,"Melee",24,"Rope or Other Strangling Device",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rope",1,1,NA,0,0,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","HSI",0,0,0,0,"","1980","March, 26, 1981","Right-Wing"
"135",198105160004,1981,"May",16,"",0,"",217,"United States",1,"North America","New York","New York City",40.712784,-74.005941,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",6,"Airports & Aircraft",44,"Airport","","Pan American Airlines Terminal at Kennedy Int'l Airport",217,"United States",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Puerto Rican Armed Resistance","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Explosive",1,NA,NA,0,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,"","1980","May, 16, 1981","Ethno-nationalist"
"136",198106020005,1981,"June",2,"",0,"",217,"United States",1,"North America","New York","New York City",40.844782,-73.866246,1,0,"The Bronx","6/2/1981: Eight members of the May 19 Communist Order robbed a Brink's truck stationed outside the Chase Manhattan Bank branch in the Bronx, New York, United States.  During the incident, one security guard was killed and another was injured.  The perpetrators stole $292,000.",1,0,1,1,2,"Other Crime Type",0,1,0,5,"Hostage Taking (Barricade Incident)",NA,"",NA,"",1,"Business",3,"Bank/Commerce","Chase Manhattan Bank","bank",217,"United States",1,"Business",3,"Bank/Commerce","The Brink's Company","Brink's Armored Truck",217,"United States",NA,"",NA,"","","",NA,"","May 19 Communist Order","","","","","","The May 19 Communist Order consisted of Revolutionary Leftists attempting to ""expropriate"" funds from the establishment in order to improve to the conditions of the poor.  The armed robberies were viewed as a way to procure weapons and safe houses that would be used in the armed struggle against those in power.",0,NA,NA,0,10,8,0,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",4,"Rifle/Shotgun (non-automatic)",5,"Firearms",2,"Automatic Weapon",NA,"",NA,"",NA,"",NA,"","Nine millimeter automatic gun, shotgun, M-16 Rifle and carbine.",1,1,0,1,1,0,1,3,"Minor (likely < $1 million)",292000,"money stolen and armored truck damaged",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"The robbery took place at 10:50 AM.  Sekou Odinga, Kuwasi Balagoon, Mtayari Sundiata, and Tyrone Rison approached the security guards in the Brinks truck and ordered them to freeze.  However, the truck began to pull away the perpetrators started shooting.  Security guard William Moloney was wounded on the ground when Tyron Rison approached him and fired the fatal shot.  Security guard Michael Schlacthter was hit by three bullets, but would survive his wounds.  The third security guard, Frank Rogers, was not injured.  Mutulu Shakur drove the getaway car and the perpetrators then switched into cars driven by Susan Rosenberg and subsequently Judy Clark.   All of the perpetrators were eventually captured except for Mtayari Sundiata and Nehanda Obafemi.  Sundiata was killed in a shoot-out with police in 1981 and Obafemi remains at large.  It is believe that she might have escaped to Cuba.","John Castellucci, ""The Big Dance,"" Dodd, Mead & Company, 1986.","""Brink's Truck Ambused In $200,000 N.Y.C. Theft,"" St. Petersburg Times, June 3, 1981.","""Brinks Holdup Informer Given 12-year Term,"" Gainesville Sun, December 18, 1983.","Hewitt Project",0,0,0,0,"","1980","June, 2, 1981","Left-Wing"
"137",198106270006,1981,"June",27,"",0,"",217,"United States",1,"North America","Maryland","College Park",38.986918,-76.942554,1,0,"1 on University of Maryland campus","06/27/1981: A bomb exploded on the University of Maryland, College Park campus, in the United States, killing a visiting scholar from the People's Republic of China, Cuo Ren Wu, and injuring four other Chinese visiting students.  The bomb was lodged outside the College Park municipal building underneath the air conditioner on the ground, but authorities had no reason to believe the bomb was meant for city government officials, and thus, it is suspected that the bomb was specifically aimed at the students because they were Chinese; however, the perpetrators and exact motives are unknown.  The bomb caused $100,000 worth of damage to the municipal building and shattered windows in cars and establishments within a 250-foot radius.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",8,"Educational Institution",49,"School/University/Educational Building","Visiting scholars from the People's Republic of China","Chinese visiting scholar, Cuo Ren Wu, and four other Chinese visiting students",44,"China",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","The specific motive is unknown; but it is suspected that the reason for the bombing was because the targets were Chinese",0,NA,NA,0,-99,-99,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",1,0,0,4,0,0,1,3,"Minor (likely < $1 million)",1e+05,"bomb caused $100,000 in damages and shattered windows in cars and stores within a 250-foot radius",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Two From China Injured in Blast At College Park,"" The Washington Post, June 28, 1981.","Loretta Tofani and Gregory B. Witcher, ""College Park Explosion,"" The Washington Post, July 17, 1981.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.","Hewitt Project",-9,-9,1,1,"","1980","June, 27, 1981","Unknown"
"138",198107170005,1981,"July",17,"July 9 - 17, 1981",0,"",217,"United States",1,"North America","Utah","Ogden",41.222365,-111.970459,1,0,"","7/17/1981:  Mohammed Shabata, a supporter of the Muammar Qaddafi regime, shot and killed fellow countryman Nabil Abuzed Mansour in Ogden, Utah, United States.  At the time, Mansour was resisting calls from the Libyan government to return home.  Authorities were unsure whether Mansour was killed on the orders of Qaddafi or if his death just represented an argument between two Libyan students.",1,1,1,1,2,"Other Crime Type",0,1,0,1,"Assassination",NA,"",NA,"",14,"Private Citizens & Property",68,"Named Civilian","Anti-Qaddafi dissidents in the United States","Nabil Abuzed Mansour",113,"Libya",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Qaddaffis","","","","","","To silence dissidents of the Muammar Qaddafi regime",0,NA,NA,0,-99,-99,0,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",3,"Handgun",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",".22 caliber gun",1,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"Nabil Mansour was last seen on July 9th and his body was discovered on July 17th.  When Mohammed Shabata was captured, he was at an airport waiting to fly back to Libya.  Shabata shot Mansour five times in the head and upper body.","Vern Anderson, ""Domestic News,"" Associated Press, December 3, 1981.","""Libyan Given Maximum Sentence for Killing Fellow Countryman,"" United Press International, December 2, 1981.","Bob Kuesterman, ""Witness Says Libyan Murder Defendant Was Khadafy Supporter,"" Associated Press, November 19, 1981.","Hewitt Project",1,0,1,1,"","1980","July, 17, 1981","Ethno-nationalist"
"139",198107210008,1981,"July",21,"",0,"",217,"United States",1,"North America","California","San Francisco",37.777125,-122.419644,1,0,"O'Farrel Street in the Tenderloin district","7/21/1981:  An unknown perpetrator shot and killed Lam Trong Duong in San Francisco, California, United States.  Duong was an outspoken supporter of Vietnam's communist government and the editor of Cai Dinh Lang, a Vietnamese language newspaper.  Two Vietnamese anti-communist groups admitted responsibility for carrying out the attack, however authorities could not confirm that whether these claims were valid.",1,1,1,1,2,"Other Crime Type",0,1,0,1,"Assassination",NA,"",NA,"",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility","Vietnamese journalist supporting Vietnam's communist government","Lam Trong Duong",223,"Vietnam",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Anti-Communist Viets Organization","","Vietnamese Organization to Exterminate Communists and Restore the Nation","","","","To protest supporters of Vietnam's communist government within the American-Vietnamese community.",1,1,NA,0,1,0,1,1,"Letter",1,1,"Letter",NA,NA,"",1,5,"Firearms",3,"Handgun",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",". 25 caliber automatic pistol",1,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"Lam Trong Duong was shot outside of his apartment at 11:15 AM by, according to a witness, an Asian man in a white windbreaker who was previously engaged in a ten minute conversation with Duong.  Originally, Duong's friend Nguyen Van Dat was accused of being the shooter, but charges against him were eventually dropped.  In a letter sent to the Associated Press postmarked the day of the incident, the Anti-Communist Viets Organization claimed responsibility for shooting Duong because of his pro-communist views.  A week later, a similar letter claiming responsibility for the shooting was sent to a Vietnamese newspaper in Garden Grove, California by the Vietnamese Organization to Exterminate Communists and Restore the Nation .  This letter was titled, ""Announcement 2.""","Wayne King, ""U.S. Vietnamese Rally for Resistance,"" New York Times, June 3, 1982.","Katherine Bishop, ""Killings of Vietnamese Baffle California Police,"" New York Times, August 25, 1987.","Judith Coburn, ""Terror in Saigontown, U.S.A.,"" Mother Jones, February-March, 1983.","Hewitt Project",0,1,1,1,"","1980","July, 21, 1981","Right-Wing"
"140",198108170002,1981,"August",17,"",0,"",217,"United States",1,"North America","Puerto Rico","San Juan",18.46617,-66.106654,1,0,"","",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,1,"Assassination",NA,"",NA,"",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","US Marine Corps Roosevelt Roads Naval Station","Steven D. Miller (killed) and Thomas H. Steinburg (wounded), marines",217,"United States",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",3,"Handgun",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Pistol",1,NA,NA,1,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,"","1980","August, 17, 1981","Unknown"
"141",198110060008,1981,"October",6,"",0,"",217,"United States",1,"North America","Maryland","Langley Park",38.990372,-76.984495,1,0,"an alley adjacent to 1353 Langley Way","10/6/1981: Alimany Hamed Conteh, a political activist and former editor for an opposition newspaper in Sierra Leone, was shot to death by an unidentified male perpetrator, in an alley adjacent to his home at 1353 Langley Way, in Langley Park, Maryland, United States.  Conteh was an immigrant who had been in the United States for 10 years, but neighbors said he was attempting to organize a branch of the Sierra Leone Peoples Party in opposition of the current president of Sierra Leone, Siaka Stevens.  The motivations of this incident were unclear, but police confirmed that it was not a robbery.",1,1,1,1,2,"Other Crime Type",0,1,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",84,"Political Party Member/Rally","ex-editor of Sierra Leone opposition newspaper and political activist","ex-editor of Sierra Leone opposition newspaper and political activist, Alimany Hamed Conteh",217,"United States",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","Unknown; but suspected to have political motivations",0,NA,NA,0,1,-99,0,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",5,"Unknown Gun Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",1,1,0,0,0,0,0,NA,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"This incident may be purely a criminal act because it is unclear whether the perpetrator was politically motivated or if Conteh was murdered for other reasons not related to his political activism and opposition of the president of Sierra Leone.","""Ex-Editor in Sierra Leone Found Shot to Death Near His Home in Langley Park,"" The Washington Post, October 7, 1981.","""Mystery shrouds slaying of ex-African newspaperman,"" Baltimore Afro-American, October 17, 1981.","","Hewitt Project",-9,-9,0,-9,"","1980","October, 6, 1981","Unknown"
"142",198201280001,1982,"January",28,"",0,"",217,"United States",1,"North America","California","Los Angeles",34.05349,-118.245319,1,0,"","",1,1,1,0,NA,"",0,1,0,1,"Assassination",NA,"",NA,"",7,"Government (Diplomatic)",45,"Diplomatic Personnel (outside of embassy, consulate)","Turkish Consulate","Turkish Consul General, Kemal Arikan, 54",209,"Turkey",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Justice Commandos for the Armenian Genocide","","","","","","",0,NA,NA,0,2,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",3,"Handgun",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Pistols",1,NA,NA,0,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,1,1,1,"","1980","January, 28, 1982","Ethno-nationalist"
